id,data,voto,clube,sexo,idade
518,2015-01-16,Concorda,SSPCOR,Masculino,54
519,2015-01-16,Concorda,SSPCOR,Masculino,47
520,2015-01-16,Concorda,Palmeiras,Feminino,59
521,2015-01-16,Concorda,Outro,Masculino,54
522,2015-01-16,Concorda,Palmeiras,Masculino,74
523,2015-01-16,Não sabe,Outro,Feminino,37
524,2015-01-16,Concorda,SSPCOR,Masculino,75
525,2015-01-16,Não sabe,Outro,Masculino,73
526,2015-01-16,Não sabe,Outro,Masculino,66
527,2015-01-16,Não sabe,Outro,Feminino,45
528,2015-01-16,Não sabe,Palmeiras,Feminino,24
529,2015-01-16,Concorda,Outro,Masculino,48
530,2015-01-16,Concorda,SSPCOR,Feminino,30
531,2015-01-16,Concorda,SSPCOR,Feminino,71
532,2015-01-16,Concorda,SSPCOR,Feminino,53
533,2015-01-16,Concorda,Outro,Masculino,24
534,2015-01-16,Concorda,SSPCOR,Masculino,68
535,2015-01-16,Concorda,Outro,Masculino,25
536,2015-01-16,Concorda,Palmeiras,Masculino,84
537,2015-01-16,Não sabe,Outro,Feminino,77
538,2015-01-16,Discorda,Outro,Masculino,66
539,2015-01-16,Concorda,SSPCOR,Masculino,50
540,2015-01-16,Concorda,SSPCOR,Masculino,42
541,2015-01-16,Concorda,SSPCOR,Masculino,63
542,2015-01-16,Concorda,Palmeiras,Feminino,60
543,2015-01-16,Não sabe,Outro,Masculino,83
544,2015-01-16,Concorda,Palmeiras,Masculino,29
545,2015-01-16,Concorda,Outro,Masculino,25
546,2015-01-17,Não sabe,Outro,Feminino,70
547,2015-01-17,Concorda,Outro,Masculino,38
548,2015-01-17,Concorda,SSPCOR,Masculino,42
549,2015-01-17,Concorda,SSPCOR,Feminino,33
550,2015-01-17,Concorda,Outro,Masculino,40
551,2015-01-17,Concorda,Outro,Masculino,29
552,2015-01-17,Concorda,SSPCOR,Masculino,65
553,2015-01-17,Concorda,Palmeiras,Feminino,55
554,2015-01-17,Concorda,Palmeiras,Feminino,77
555,2015-01-17,Não sabe,Outro,Feminino,42
556,2015-01-17,Concorda,Outro,Masculino,27
557,2015-01-17,Concorda,SSPCOR,Feminino,68
558,2015-01-17,Concorda,SSPCOR,Feminino,48
559,2015-01-17,Concorda,SSPCOR,Masculino,25
560,2015-01-17,Concorda,SSPCOR,Masculino,48
561,2015-01-17,Não sabe,Outro,Feminino,80
562,2015-01-17,Concorda,SSPCOR,Masculino,45
563,2015-01-17,Concorda,SSPCOR,Feminino,64
564,2015-01-17,Concorda,Palmeiras,Masculino,32
565,2015-01-17,Concorda,SSPCOR,Feminino,68
566,2015-01-17,Concorda,Palmeiras,Masculino,30
567,2015-01-17,Concorda,Outro,Masculino,32
568,2015-01-17,Não sabe,Outro,Feminino,18
569,2015-01-17,Concorda,Outro,Masculino,38
570,2015-01-17,Não sabe,Outro,Feminino,41
571,2015-01-17,Não sabe,Outro,Feminino,28
572,2015-01-17,Não sabe,Outro,Feminino,34
573,2015-01-17,Concorda,SSPCOR,Feminino,40
574,2015-01-17,Não sabe,Outro,Feminino,55
575,2015-01-17,Não sabe,Outro,Feminino,18
576,2015-01-17,Concorda,Palmeiras,Masculino,17
577,2015-01-18,Não sabe,Outro,Masculino,76
578,2015-01-18,Concorda,SSPCOR,Masculino,57
579,2015-01-18,Não sabe,Outro,Feminino,72
580,2015-01-18,Concorda,Palmeiras,Masculino,65
581,2015-01-18,Não sabe,Outro,Feminino,43
582,2015-01-18,Concorda,SSPCOR,Masculino,55
583,2015-01-18,Concorda,SSPCOR,Feminino,74
584,2015-01-18,Concorda,Palmeiras,Feminino,33
585,2015-01-18,Concorda,Outro,Masculino,33
586,2015-01-18,Não sabe,Outro,Feminino,30
587,2015-01-18,Concorda,Palmeiras,Feminino,19
588,2015-01-18,Concorda,Palmeiras,Masculino,20
589,2015-01-18,Concorda,SSPCOR,Feminino,60
590,2015-01-18,Concorda,SSPCOR,Masculino,57
591,2015-01-18,Não sabe,Outro,Masculino,76
592,2015-01-18,Concorda,Palmeiras,Masculino,16
593,2015-01-18,Concorda,SSPCOR,Masculino,64
594,2015-01-18,Concorda,SSPCOR,Masculino,71
595,2015-01-18,Concorda,Outro,Masculino,40
596,2015-01-18,Concorda,Outro,Masculino,54
597,2015-01-18,Não sabe,Outro,Masculino,84
598,2015-01-18,Concorda,Palmeiras,Feminino,67
599,2015-01-18,Concorda,SSPCOR,Feminino,57
600,2015-01-18,Concorda,SSPCOR,Masculino,23
601,2015-01-18,Concorda,SSPCOR,Feminino,48
602,2015-01-18,Concorda,Outro,Masculino,32
603,2015-01-18,Concorda,Outro,Masculino,37
604,2015-01-18,Concorda,Palmeiras,Feminino,46
605,2015-01-18,Concorda,SSPCOR,Feminino,81
606,2015-01-18,Concorda,Palmeiras,Feminino,84
607,2015-01-18,Concorda,Outro,Masculino,50
608,2015-01-18,Concorda,Palmeiras,Feminino,36
609,2015-01-18,Concorda,SSPCOR,Feminino,48
610,2015-01-18,Concorda,SSPCOR,Feminino,43
611,2015-01-18,Concorda,Palmeiras,Feminino,84
612,2015-01-18,Concorda,SSPCOR,Masculino,47
613,2015-01-19,Concorda,SSPCOR,Feminino,79
614,2015-01-19,Concorda,Palmeiras,Masculino,76
615,2015-01-19,Concorda,Outro,Masculino,57
616,2015-01-19,Concorda,Palmeiras,Masculino,58
617,2015-01-19,Não sabe,Outro,Masculino,72
618,2015-01-19,Concorda,Palmeiras,Feminino,27
619,2015-01-19,Concorda,SSPCOR,Feminino,71
620,2015-01-19,Não sabe,Outro,Feminino,44
621,2015-01-19,Concorda,Outro,Masculino,50
622,2015-01-19,Concorda,Palmeiras,Feminino,79
623,2015-01-19,Concorda,Palmeiras,Feminino,41
624,2015-01-19,Concorda,Palmeiras,Feminino,34
625,2015-01-19,Concorda,Palmeiras,Masculino,50
626,2015-01-19,Concorda,SSPCOR,Feminino,63
627,2015-01-19,Concorda,SSPCOR,Feminino,18
628,2015-01-19,Não sabe,Outro,Feminino,59
629,2015-01-19,Concorda,SSPCOR,Feminino,26
630,2015-01-19,Concorda,Palmeiras,Feminino,62
631,2015-01-19,Concorda,Outro,Masculino,27
632,2015-01-19,Concorda,SSPCOR,Masculino,68
633,2015-01-19,Concorda,Outro,Masculino,58
634,2015-01-19,Concorda,Outro,Masculino,16
635,2015-01-19,Concorda,Outro,Masculino,37
636,2015-01-19,Não sabe,Outro,Masculino,84
637,2015-01-19,Concorda,Palmeiras,Masculino,80
638,2015-01-19,Concorda,Palmeiras,Masculino,65
639,2015-01-19,Concorda,Outro,Masculino,54
640,2015-01-19,Concorda,SSPCOR,Feminino,37
641,2015-01-19,Concorda,Palmeiras,Feminino,21
642,2015-01-19,Não sabe,Outro,Masculino,75
643,2015-01-19,Concorda,SSPCOR,Feminino,37
644,2015-01-20,Concorda,SSPCOR,Feminino,66
645,2015-01-20,Concorda,Outro,Masculino,49
646,2015-01-20,Concorda,SSPCOR,Feminino,71
647,2015-01-20,Concorda,Palmeiras,Masculino,78
648,2015-01-20,Concorda,SSPCOR,Feminino,82
649,2015-01-20,Concorda,SSPCOR,Masculino,44
650,2015-01-20,Não sabe,Outro,Feminino,50
651,2015-01-20,Não sabe,Outro,Feminino,22
652,2015-01-20,Concorda,SSPCOR,Masculino,77
653,2015-01-20,Concorda,Outro,Masculino,27
654,2015-01-20,Concorda,SSPCOR,Feminino,51
655,2015-01-20,Concorda,Outro,Masculino,19
656,2015-01-20,Não sabe,Outro,Masculino,72
657,2015-01-20,Concorda,Outro,Masculino,46
658,2015-01-20,Não sabe,Outro,Feminino,76
659,2015-01-20,Concorda,SSPCOR,Masculino,71
660,2015-01-20,Concorda,Palmeiras,Masculino,72
661,2015-01-20,Não sabe,Outro,Feminino,55
662,2015-01-20,Concorda,Palmeiras,Feminino,45
663,2015-01-20,Concorda,SSPCOR,Feminino,77
664,2015-01-20,Concorda,SSPCOR,Feminino,33
665,2015-01-20,Não sabe,Outro,Feminino,33
666,2015-01-20,Concorda,Outro,Masculino,54
667,2015-01-20,Concorda,SSPCOR,Feminino,41
668,2015-01-20,Concorda,SSPCOR,Masculino,44
669,2015-01-20,Não sabe,Outro,Feminino,47
670,2015-01-20,Concorda,SSPCOR,Masculino,82
671,2015-01-20,Concorda,SSPCOR,Feminino,33
672,2015-01-20,Concorda,Palmeiras,Feminino,68
673,2015-01-20,Não sabe,Outro,Feminino,66
674,2015-01-20,Não sabe,Outro,Feminino,24
675,2015-01-20,Não sabe,Outro,Feminino,41
676,2015-01-20,Concorda,Palmeiras,Masculino,30
677,2015-01-20,Não sabe,Outro,Feminino,69
678,2015-01-20,Não sabe,Outro,Feminino,36
679,2015-01-20,Concorda,Outro,Masculino,25
680,2015-01-20,Não sabe,Outro,Feminino,70
681,2015-01-20,Não sabe,Outro,Masculino,85
682,2015-01-20,Concorda,SSPCOR,Feminino,32
683,2015-01-20,Concorda,Palmeiras,Feminino,60
684,2015-01-20,Concorda,Outro,Masculino,34
685,2015-01-20,Concorda,Palmeiras,Feminino,85
686,2015-01-20,Concorda,Palmeiras,Feminino,27
687,2015-01-20,Concorda,Palmeiras,Masculino,70
688,2015-01-20,Não sabe,Outro,Feminino,46
689,2015-01-20,Não sabe,Outro,Feminino,78
690,2015-01-20,Concorda,Palmeiras,Feminino,28
691,2015-01-20,Concorda,SSPCOR,Masculino,34
692,2015-01-20,Concorda,SSPCOR,Masculino,66
693,2015-01-20,Concorda,SSPCOR,Feminino,64
694,2015-01-20,Concorda,SSPCOR,Feminino,20
695,2015-01-21,Concorda,Outro,Masculino,34
696,2015-01-21,Concorda,Outro,Masculino,40
697,2015-01-21,Não sabe,Outro,Feminino,63
698,2015-01-21,Concorda,SSPCOR,Feminino,34
699,2015-01-21,Concorda,SSPCOR,Masculino,30
700,2015-01-21,Concorda,SSPCOR,Masculino,18
701,2015-01-21,Concorda,Palmeiras,Masculino,18
702,2015-01-21,Concorda,SSPCOR,Feminino,46
703,2015-01-21,Concorda,Palmeiras,Masculino,46
704,2015-01-21,Não sabe,Outro,Feminino,85
705,2015-01-21,Concorda,SSPCOR,Feminino,29
706,2015-01-21,Não sabe,Outro,Feminino,37
707,2015-01-21,Não sabe,Outro,Feminino,44
708,2015-01-21,Não sabe,Outro,Masculino,67
709,2015-01-21,Não sabe,Outro,Masculino,71
710,2015-01-21,Concorda,SSPCOR,Masculino,44
711,2015-01-21,Não sabe,Outro,Feminino,24
712,2015-01-21,Concorda,SSPCOR,Feminino,66
713,2015-01-21,Concorda,Palmeiras,Masculino,30
714,2015-01-21,Concorda,Palmeiras,Feminino,83
715,2015-01-21,Concorda,SSPCOR,Masculino,29
716,2015-01-21,Concorda,Palmeiras,Masculino,77
717,2015-01-21,Concorda,Palmeiras,Feminino,16
718,2015-01-21,Concorda,Outro,Masculino,25
719,2015-01-21,Não sabe,Outro,Feminino,23
720,2015-01-21,Concorda,Palmeiras,Masculino,52
721,2015-01-21,Concorda,SSPCOR,Masculino,67
722,2015-01-21,Concorda,Palmeiras,Masculino,73
723,2015-01-21,Concorda,Outro,Masculino,42
724,2015-01-21,Concorda,SSPCOR,Masculino,71
725,2015-01-21,Concorda,SSPCOR,Feminino,80
726,2015-01-21,Concorda,Outro,Masculino,29
727,2015-01-21,Concorda,Palmeiras,Masculino,30
728,2015-01-21,Não sabe,Outro,Feminino,23
729,2015-01-21,Concorda,SSPCOR,Feminino,73
730,2015-01-21,Concorda,SSPCOR,Feminino,19
731,2015-01-21,Concorda,Palmeiras,Masculino,36
732,2015-01-21,Concorda,SSPCOR,Masculino,54
733,2015-01-21,Concorda,Palmeiras,Feminino,51
734,2015-01-21,Não sabe,Outro,Masculino,70
735,2015-01-21,Não sabe,Outro,Feminino,33
736,2015-01-22,Não sabe,Outro,Feminino,69
737,2015-01-22,Concorda,SSPCOR,Feminino,80
738,2015-01-22,Concorda,SSPCOR,Feminino,75
739,2015-01-22,Concorda,Palmeiras,Masculino,53
740,2015-01-22,Não sabe,Outro,Feminino,41
741,2015-01-22,Concorda,SSPCOR,Feminino,61
742,2015-01-22,Concorda,Outro,Masculino,18
743,2015-01-22,Não sabe,Outro,Masculino,74
744,2015-01-22,Não sabe,Outro,Feminino,83
745,2015-01-22,Concorda,SSPCOR,Feminino,26
746,2015-01-22,Não sabe,Outro,Feminino,24
747,2015-01-22,Concorda,SSPCOR,Feminino,76
748,2015-01-22,Não sabe,Palmeiras,Feminino,33
749,2015-01-22,Concorda,SSPCOR,Masculino,47
750,2015-01-22,Concorda,Outro,Masculino,18
751,2015-01-22,Concorda,SSPCOR,Masculino,76
752,2015-01-22,Concorda,Palmeiras,Feminino,72
753,2015-01-22,Não sabe,Outro,Feminino,84
754,2015-01-22,Concorda,SSPCOR,Masculino,24
755,2015-01-22,Não sabe,Outro,Feminino,69
756,2015-01-22,Concorda,Palmeiras,Masculino,74
757,2015-01-22,Discorda,SSPCOR,Feminino,39
758,2015-01-22,Concorda,Palmeiras,Masculino,58
759,2015-01-22,Concorda,SSPCOR,Masculino,16
760,2015-01-22,Concorda,Outro,Masculino,81
761,2015-01-22,Discorda,SSPCOR,Feminino,61
762,2015-01-22,Concorda,SSPCOR,Feminino,16
763,2015-01-22,Concorda,Palmeiras,Feminino,22
764,2015-01-22,Não sabe,Outro,Feminino,51
765,2015-01-22,Concorda,Palmeiras,Feminino,84
766,2015-01-22,Concorda,Outro,Masculino,59
767,2015-01-23,Concorda,SSPCOR,Feminino,55
768,2015-01-23,Concorda,SSPCOR,Feminino,65
769,2015-01-23,Não sabe,Outro,Feminino,32
770,2015-01-23,Concorda,Outro,Masculino,60
771,2015-01-23,Discorda,Outro,Masculino,76
772,2015-01-23,Não sabe,Outro,Feminino,61
773,2015-01-23,Não sabe,Outro,Feminino,82
774,2015-01-23,Não sabe,Outro,Masculino,65
775,2015-01-23,Não sabe,Outro,Feminino,55
776,2015-01-23,Não sabe,Outro,Masculino,67
777,2015-01-23,Não sabe,Outro,Feminino,65
778,2015-01-23,Concorda,SSPCOR,Masculino,55
779,2015-01-23,Concorda,Outro,Masculino,61
780,2015-01-23,Não sabe,Outro,Feminino,62
781,2015-01-23,Concorda,Palmeiras,Feminino,34
782,2015-01-23,Concorda,SSPCOR,Masculino,60
783,2015-01-23,Concorda,Palmeiras,Feminino,70
784,2015-01-23,Não sabe,Outro,Feminino,28
785,2015-01-23,Concorda,Palmeiras,Masculino,44
786,2015-01-23,Concorda,Outro,Masculino,25
787,2015-01-23,Não sabe,Outro,Feminino,17
788,2015-01-23,Concorda,Palmeiras,Masculino,16
789,2015-01-23,Não sabe,Outro,Masculino,75
790,2015-01-23,Concorda,SSPCOR,Feminino,17
791,2015-01-23,Concorda,Outro,Masculino,26
792,2015-01-23,Concorda,Outro,Masculino,39
793,2015-01-23,Concorda,Palmeiras,Feminino,22
794,2015-01-23,Concorda,SSPCOR,Feminino,34
795,2015-01-23,Concorda,SSPCOR,Masculino,85
796,2015-01-23,Concorda,Outro,Masculino,50
797,2015-01-23,Concorda,SSPCOR,Masculino,34
798,2015-01-23,Não sabe,Outro,Feminino,17
799,2015-01-23,Concorda,Outro,Masculino,20
800,2015-01-23,Não sabe,Outro,Feminino,65
801,2015-01-23,Concorda,SSPCOR,Feminino,50
802,2015-01-23,Concorda,SSPCOR,Masculino,39
803,2015-01-23,Não sabe,Outro,Masculino,79
804,2015-01-23,Não sabe,Outro,Feminino,29
805,2015-01-23,Concorda,SSPCOR,Masculino,34
806,2015-01-23,Concorda,Palmeiras,Masculino,65
807,2015-01-23,Concorda,Outro,Masculino,44
808,2015-01-23,Concorda,SSPCOR,Feminino,75
809,2015-01-23,Não sabe,Outro,Feminino,78
810,2015-01-23,Concorda,Outro,Masculino,27
811,2015-01-23,Concorda,SSPCOR,Feminino,25
812,2015-01-23,Concorda,Outro,Masculino,63
813,2015-01-23,Concorda,SSPCOR,Masculino,34
814,2015-01-23,Não sabe,Outro,Feminino,59
815,2015-01-23,Concorda,SSPCOR,Masculino,41
816,2015-01-23,Não sabe,Outro,Feminino,31
817,2015-01-23,Concorda,Palmeiras,Feminino,80
818,2015-01-23,Não sabe,Outro,Masculino,85
819,2015-01-23,Concorda,SSPCOR,Masculino,53
820,2015-01-23,Concorda,Outro,Masculino,30
821,2015-01-23,Concorda,SSPCOR,Masculino,52
822,2015-01-23,Concorda,SSPCOR,Feminino,59
823,2015-01-24,Concorda,Palmeiras,Feminino,40
824,2015-01-24,Não sabe,Outro,Feminino,78
825,2015-01-24,Não sabe,Outro,Feminino,38
826,2015-01-24,Concorda,SSPCOR,Masculino,74
827,2015-01-24,Concorda,SSPCOR,Feminino,83
828,2015-01-24,Não sabe,Outro,Feminino,48
829,2015-01-24,Concorda,SSPCOR,Feminino,52
830,2015-01-24,Concorda,SSPCOR,Feminino,85
831,2015-01-24,Concorda,SSPCOR,Feminino,34
832,2015-01-24,Concorda,Palmeiras,Feminino,54
833,2015-01-24,Não sabe,Outro,Feminino,48
834,2015-01-24,Não sabe,Outro,Feminino,53
835,2015-01-24,Concorda,Outro,Masculino,28
836,2015-01-24,Não sabe,Outro,Feminino,72
837,2015-01-24,Concorda,SSPCOR,Masculino,50
838,2015-01-24,Concorda,SSPCOR,Masculino,81
839,2015-01-24,Concorda,Outro,Masculino,28
840,2015-01-24,Não sabe,Outro,Feminino,41
841,2015-01-24,Concorda,Outro,Masculino,48
842,2015-01-24,Não sabe,Outro,Feminino,33
843,2015-01-24,Concorda,Palmeiras,Masculino,36
844,2015-01-24,Não sabe,Outro,Feminino,76
845,2015-01-24,Concorda,SSPCOR,Masculino,25
846,2015-01-24,Não sabe,Outro,Feminino,46
847,2015-01-24,Concorda,Palmeiras,Feminino,64
848,2015-01-24,Não sabe,Outro,Feminino,66
849,2015-01-24,Concorda,Palmeiras,Masculino,34
850,2015-01-24,Concorda,Outro,Masculino,59
851,2015-01-24,Não sabe,Outro,Feminino,58
852,2015-01-24,Concorda,SSPCOR,Feminino,48
853,2015-01-24,Não sabe,Outro,Feminino,64
854,2015-01-25,Concorda,Outro,Masculino,37
855,2015-01-25,Concorda,Outro,Masculino,73
856,2015-01-25,Concorda,SSPCOR,Masculino,77
857,2015-01-25,Concorda,Outro,Masculino,35
858,2015-01-25,Concorda,SSPCOR,Masculino,67
859,2015-01-25,Concorda,SSPCOR,Masculino,55
860,2015-01-25,Concorda,SSPCOR,Feminino,18
861,2015-01-25,Concorda,SSPCOR,Masculino,83
862,2015-01-25,Concorda,Outro,Masculino,34
863,2015-01-25,Concorda,Outro,Masculino,33
864,2015-01-25,Concorda,SSPCOR,Feminino,83
865,2015-01-25,Concorda,SSPCOR,Masculino,78
866,2015-01-25,Concorda,Outro,Masculino,48
867,2015-01-25,Não sabe,Outro,Feminino,60
868,2015-01-25,Não sabe,Palmeiras,Masculino,19
869,2015-01-25,Concorda,Outro,Masculino,53
870,2015-01-25,Concorda,Palmeiras,Masculino,40
871,2015-01-25,Concorda,SSPCOR,Feminino,44
872,2015-01-25,Não sabe,Outro,Feminino,29
873,2015-01-25,Concorda,SSPCOR,Feminino,77
874,2015-01-25,Concorda,SSPCOR,Masculino,58
875,2015-01-25,Concorda,SSPCOR,Masculino,80
876,2015-01-25,Concorda,SSPCOR,Feminino,62
877,2015-01-25,Concorda,Palmeiras,Feminino,39
878,2015-01-25,Não sabe,Outro,Masculino,84
879,2015-01-25,Concorda,SSPCOR,Feminino,47
880,2015-01-25,Concorda,Palmeiras,Feminino,43
881,2015-01-25,Não sabe,Outro,Feminino,20
882,2015-01-25,Concorda,Palmeiras,Masculino,49
883,2015-01-25,Não sabe,Outro,Feminino,80
884,2015-01-25,Não sabe,Outro,Feminino,70
885,2015-01-26,Concorda,SSPCOR,Masculino,43
886,2015-01-26,Concorda,Outro,Masculino,63
887,2015-01-26,Não sabe,Outro,Feminino,26
888,2015-01-26,Concorda,Outro,Masculino,62
889,2015-01-26,Concorda,SSPCOR,Masculino,48
890,2015-01-26,Concorda,SSPCOR,Masculino,81
891,2015-01-26,Concorda,SSPCOR,Masculino,16
892,2015-01-26,Não sabe,Outro,Feminino,60
893,2015-01-26,Não sabe,Outro,Feminino,54
894,2015-01-26,Concorda,Palmeiras,Masculino,20
895,2015-01-26,Concorda,SSPCOR,Masculino,22
896,2015-01-26,Concorda,Palmeiras,Masculino,57
897,2015-01-26,Concorda,Palmeiras,Feminino,70
898,2015-01-26,Concorda,Outro,Masculino,26
899,2015-01-26,Não sabe,SSPCOR,Masculino,44
900,2015-01-26,Concorda,Outro,Masculino,18
901,2015-01-26,Concorda,SSPCOR,Masculino,57
902,2015-01-26,Concorda,SSPCOR,Feminino,32
903,2015-01-26,Não sabe,Outro,Feminino,41
904,2015-01-26,Concorda,SSPCOR,Feminino,30
905,2015-01-26,Concorda,SSPCOR,Masculino,56
906,2015-01-26,Concorda,SSPCOR,Feminino,73
907,2015-01-26,Concorda,SSPCOR,Feminino,28
908,2015-01-26,Concorda,SSPCOR,Feminino,72
909,2015-01-26,Concorda,Palmeiras,Masculino,29
910,2015-01-26,Concorda,Outro,Masculino,27
911,2015-01-26,Concorda,SSPCOR,Feminino,40
912,2015-01-26,Discorda,Palmeiras,Masculino,83
913,2015-01-26,Concorda,Outro,Masculino,53
914,2015-01-26,Concorda,Outro,Masculino,40
915,2015-01-26,Não sabe,Outro,Feminino,49
916,2015-01-27,Não sabe,Outro,Feminino,33
917,2015-01-27,Concorda,SSPCOR,Masculino,43
918,2015-01-27,Concorda,SSPCOR,Feminino,59
919,2015-01-27,Concorda,SSPCOR,Feminino,20
920,2015-01-27,Não sabe,Outro,Feminino,83
921,2015-01-27,Concorda,SSPCOR,Feminino,40
922,2015-01-27,Concorda,Outro,Masculino,30
923,2015-01-27,Concorda,SSPCOR,Feminino,56
924,2015-01-27,Concorda,Palmeiras,Masculino,67
925,2015-01-27,Concorda,SSPCOR,Masculino,61
926,2015-01-27,Não sabe,Outro,Feminino,62
927,2015-01-27,Concorda,Palmeiras,Masculino,85
928,2015-01-27,Concorda,Palmeiras,Masculino,45
929,2015-01-27,Concorda,Palmeiras,Feminino,47
930,2015-01-27,Não sabe,Outro,Feminino,58
931,2015-01-27,Não sabe,Palmeiras,Masculino,49
932,2015-01-27,Não sabe,Outro,Masculino,82
933,2015-01-27,Concorda,SSPCOR,Masculino,42
934,2015-01-27,Concorda,Outro,Masculino,48
935,2015-01-27,Concorda,Outro,Masculino,49
936,2015-01-27,Não sabe,Outro,Feminino,56
937,2015-01-27,Não sabe,Outro,Feminino,69
938,2015-01-27,Não sabe,Outro,Feminino,44
939,2015-01-27,Concorda,SSPCOR,Masculino,27
940,2015-01-27,Não sabe,Outro,Masculino,65
941,2015-01-27,Concorda,SSPCOR,Masculino,53
942,2015-01-27,Concorda,SSPCOR,Feminino,73
943,2015-01-27,Não sabe,Outro,Feminino,37
944,2015-01-27,Concorda,Palmeiras,Masculino,80
945,2015-01-27,Concorda,SSPCOR,Masculino,29
946,2015-01-27,Não sabe,Outro,Masculino,73
947,2015-01-28,Concorda,Outro,Masculino,38
948,2015-01-28,Concorda,Palmeiras,Feminino,81
949,2015-01-28,Concorda,Outro,Masculino,34
950,2015-01-28,Concorda,Outro,Masculino,57
951,2015-01-28,Concorda,Outro,Masculino,38
952,2015-01-28,Não sabe,Outro,Masculino,66
953,2015-01-28,Concorda,Outro,Masculino,27
954,2015-01-28,Não sabe,Outro,Feminino,73
955,2015-01-28,Concorda,SSPCOR,Masculino,48
956,2015-01-28,Concorda,Outro,Masculino,55
957,2015-01-28,Concorda,Palmeiras,Masculino,65
958,2015-01-28,Concorda,SSPCOR,Masculino,19
959,2015-01-28,Concorda,Palmeiras,Feminino,52
960,2015-01-28,Concorda,SSPCOR,Feminino,56
961,2015-01-28,Não sabe,Outro,Feminino,33
962,2015-01-28,Discorda,SSPCOR,Feminino,60
963,2015-01-28,Não sabe,Outro,Feminino,24
964,2015-01-28,Não sabe,Outro,Feminino,49
965,2015-01-28,Concorda,SSPCOR,Feminino,69
966,2015-01-28,Concorda,SSPCOR,Masculino,28
967,2015-01-28,Concorda,SSPCOR,Masculino,23
968,2015-01-28,Concorda,SSPCOR,Masculino,24
969,2015-01-28,Concorda,Palmeiras,Masculino,22
970,2015-01-28,Concorda,Outro,Masculino,26
971,2015-01-28,Concorda,Palmeiras,Masculino,72
972,2015-01-28,Concorda,SSPCOR,Masculino,30
973,2015-01-28,Não sabe,Outro,Feminino,28
974,2015-01-28,Concorda,SSPCOR,Feminino,78
975,2015-01-28,Concorda,SSPCOR,Feminino,16
976,2015-01-28,Concorda,SSPCOR,Feminino,32
977,2015-01-28,Concorda,Palmeiras,Feminino,56
978,2015-01-29,Concorda,SSPCOR,Feminino,19
979,2015-01-29,Concorda,Palmeiras,Masculino,62
980,2015-01-29,Concorda,SSPCOR,Feminino,74
981,2015-01-29,Não sabe,Outro,Feminino,20
982,2015-01-29,Concorda,Outro,Masculino,43
983,2015-01-29,Concorda,SSPCOR,Masculino,35
984,2015-01-29,Não sabe,Outro,Masculino,72
985,2015-01-29,Concorda,Palmeiras,Feminino,72
986,2015-01-29,Concorda,SSPCOR,Masculino,69
987,2015-01-29,Não sabe,Outro,Feminino,85
988,2015-01-29,Não sabe,Outro,Masculino,73
989,2015-01-29,Não sabe,Outro,Feminino,71
990,2015-01-29,Concorda,Palmeiras,Feminino,76
991,2015-01-29,Não sabe,Outro,Masculino,73
992,2015-01-29,Não sabe,Outro,Feminino,33
993,2015-01-29,Não sabe,Outro,Feminino,30
994,2015-01-29,Não sabe,Outro,Feminino,84
995,2015-01-29,Concorda,SSPCOR,Feminino,21
996,2015-01-29,Não sabe,Outro,Feminino,38
997,2015-01-29,Concorda,Palmeiras,Masculino,79
998,2015-01-29,Concorda,Outro,Masculino,28
999,2015-01-29,Concorda,SSPCOR,Masculino,20
1000,2015-01-29,Concorda,SSPCOR,Masculino,31
1001,2015-01-29,Concorda,Outro,Masculino,55
1002,2015-01-29,Concorda,Palmeiras,Feminino,68
